Age,Workclass,Education,Marital-status,Occupation,Gender,Capital-gain,Capital-loss,Hours-per-Week,Country,Income
41, Self-emp-not-inc, HS-grad,Divorced, Transport-moving, Male,0,1590,40, United-States, <=50K
49, Self-emp-not-inc, Prof-school,Married, Prof-specialty, Male,0,0,85, United-States, >50K
36, Self-emp-not-inc, HS-grad,Married, Transport-moving, Male,0,0,50, United-States, <=50K
47,Government, Masters,Divorced, Prof-specialty, Female,5455,0,45, United-States, <=50K
49,Government, Masters,Divorced, Prof-specialty, Female,0,0,40, United-States, <=50K
52, Private, Some-college,Never-married, Exec-managerial, Male,0,0,40, United-States, <=50K
52, Private, Assoc-acdm,Married, Tech-support, Male,0,0,40, United-States, >50K
26, Private, HS-grad,Never-married, Adm-clerical, Male,0,0,53, United-States, <=50K
51,Government, HS-grad,Never-married, Transport-moving, Male,0,0,40, United-States, <=50K
18, Private, 10th,Never-married, Other-service, Male,0,0,20, United-States, <=50K
30, Private, HS-grad,Never-married, Handlers-cleaners, Male,0,0,40, United-States, <=50K
46, Private, HS-grad,Divorced, Machine-op-inspct, Male,0,0,20, United-States, <=50K
28, Private, HS-grad,Never-married, Handlers-cleaners, Female,0,0,40, United-States, <=50K
48, Self-emp-inc, Bachelors,Married, Exec-managerial, Male,7298,0,50, United-States, >50K
62, Private, Some-college,Married, Adm-clerical, Female,0,0,38, United-States, >50K
49, Private, Bachelors,Married, Sales, Male,4064,0,44, United-States, <=50K
69, Private, HS-grad,Divorced, Adm-clerical, Female,0,0,24, United-States, <=50K
35, Private, Bachelors,Never-married, Exec-managerial, Male,8614,0,45, United-States, >50K
78, Private, Masters,Divorced, Craft-repair, Male,0,0,40, South, <=50K
61, Private, Some-college,Married, Exec-managerial, Male,0,0,45, United-States, >50K
24, Private, Bachelors,Never-married, Prof-specialty, Female,0,0,40, United-States, <=50K
29, Private, Some-college,Never-married, Adm-clerical, Female,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Bachelors,Married, Sales, Male,0,0,45, ?, <=50K
17, Private, 10th,Never-married, Farming-fishing, Male,0,0,40, United-States, <=50K
27, Private, HS-grad,Married, Handlers-cleaners, Male,0,0,80, United-States, >50K
64, Private, HS-grad,Married, Transport-moving, Male,0,0,40, United-States, <=50K
33, Self-emp-not-inc, HS-grad,Never-married, Exec-managerial, Male,0,0,55, France, <=50K
32, Private, 12th,Married, Craft-repair, Male,0,0,40, Mexico, <=50K
19, Private, Some-college,Never-married, Other-service, Female,0,0,20, United-States, <=50K
42,Government, 11th,Married, Farming-fishing, Male,0,0,40, United-States, <=50K
24, Private, Bachelors,Never-married, Sales, Female,0,0,15, United-States, <=50K
23, Private, HS-grad,Never-married, Exec-managerial, Male,0,0,45, United-States, <=50K
51,Government, Prof-school,Never-married, Prof-specialty, Male,3325,0,40, United-States, <=50K
31, Private, Bachelors,Never-married, Tech-support, Male,3325,0,60, United-States, <=50K
44, Private, Prof-school,Married, Prof-specialty, Male,0,0,29, United-States, >50K
38, Private, Masters,Never-married, Exec-managerial, Female,10520,0,50, United-States, >50K
44,Government, Assoc-acdm,Divorced, Protective-serv, Female,0,0,56, United-States, >50K
44, Self-emp-not-inc, 5th-6th,Married, Farming-fishing, Male,0,0,40, Mexico, <=50K
38, Private, HS-grad,Married, Craft-repair, Male,0,0,44, United-States, <=50K
36, Private, 9th,Divorced, Adm-clerical, Female,0,0,40, United-States, <=50K
29, Private, 1st-4th,Never-married, Other-service, Male,0,0,20, El-Salvador, <=50K
46, Private, Assoc-acdm,Divorced, Sales, Female,0,0,25, Germany, <=50K
47, Private, HS-grad,Married, Adm-clerical, Male,0,0,40, United-States, <=50K
30, Private, HS-grad,Married, Transport-moving, Male,99999,0,40, United-States, >50K
37,Government, HS-grad,Married, Protective-serv, Male,7688,0,35, United-States, >50K
27, Private, Bachelors,Never-married, Exec-managerial, Male,0,0,45, United-States, <=50K
43, Private, HS-grad,Divorced, Machine-op-inspct, Female,0,0,50, United-States, <=50K
44, Self-emp-not-inc, Prof-school,Married, Prof-specialty, Male,0,0,40, United-States, >50K
31, Private, Some-college,Never-married, Exec-managerial, Male,0,0,60, United-States, <=50K
34, Private, Bachelors,Married, Exec-managerial, Male,0,1977,45, United-States, >50K
39, Private, Bachelors,Never-married, Sales, Male,0,1092,40, Germany, <=50K
36, Private, Some-college,Divorced, Craft-repair, Female,0,0,40, United-States, <=50K
57, Private, Bachelors,Married, Prof-specialty, Male,3103,0,40, United-States, >50K
78, Private, 7th-8th,Never-married, Machine-op-inspct, Female,0,0,35, Dominican-Republic, <=50K
24, Private, Some-college,Married, Craft-repair, Male,0,0,40, United-States, <=50K
39, Private, Some-college,Never-married, Adm-clerical, Female,0,0,40, United-States, <=50K
21, Private, Assoc-acdm,Never-married, Sales, Male,0,0,40, United-States, <=50K
34, Private, HS-grad,Divorced, Adm-clerical, Male,0,0,40, United-States, >50K
22, Private, Some-college,Never-married, Sales, Female,0,0,32, United-States, <=50K
36, Private, Some-college,Divorced, Adm-clerical, Female,0,0,40, United-States, <=50K
61, Private, Some-college,Married, Sales, Male,0,0,40, United-States, >50K
67, ?, 9th,Married, ?, Male,0,0,15, United-States, <=50K
42, Private, Some-college,Divorced, Other-service, Female,0,0,21, Haiti, <=50K
49,Government, Assoc-voc,Married, Craft-repair, Male,0,0,40, United-States, >50K
58, Private, Assoc-voc,Married, Craft-repair, Male,0,0,40, United-States, <=50K
37,Government, Some-college,Married, Protective-serv, Male,0,0,60, United-States, <=50K
39, Private, HS-grad,Never-married, Tech-support, Male,4650,0,44, United-States, <=50K
25, Private, Some-college,Divorced, Adm-clerical, Female,0,0,40, Jamaica, <=50K
45, Self-emp-inc, 5th-6th,Married, Craft-repair, Male,0,0,40, ?, >50K
30, Private, Bachelors,Married, Adm-clerical, Male,0,0,40, United-States, <=50K
49, ?, Some-college,Never-married, ?, Male,0,0,35, United-States, <=50K
36, Self-emp-not-inc, HS-grad,Married, Craft-repair, Male,2885,0,40, United-States, <=50K
23, Private, HS-grad,Never-married, Craft-repair, Male,0,0,465, United-States, <=50K
51, Private, Some-college,Married, Adm-clerical, Female,0,0,35, Jamaica, <=50K
55, Private, HS-grad,Married, Transport-moving, Male,0,0,60, United-States, <=50K
35, Private, Bachelors,Never-married, Sales, Male,0,0,50, United-States, <=50K
45,Government, Masters,Married, Adm-clerical, Male,0,0,40, India, <=50K
36, Private, Bachelors,Married, Prof-specialty, Male,0,0,48, United-States, >50K
32,Government, HS-grad,Married, Craft-repair, Male,0,0,40, United-States, <=50K
39, Private, HS-grad,Married, Exec-managerial, Male,0,0,55, United-States, <=50K
47, Self-emp-inc, Some-college,Married, Craft-repair, Male,0,0,40, United-States, <=50K
49, Private, Some-college,Married, Exec-managerial, Male,0,0,45, United-States, >50K
52, Private, Some-college,Married, Exec-managerial, Male,7688,0,55, ?, >50K
44, Private, Some-college,Divorced, Machine-op-inspct, Male,0,0,40, United-States, <=50K
36, Private, Some-college,Married, Exec-managerial, Male,0,0,50, United-States, >50K
40, Private, Some-college,Divorced, Craft-repair, Female,0,0,30, United-States, <=50K
17, Private, 10th,Never-married, Other-service, Female,0,0,6, United-States, <=50K
18, Private, HS-grad,Never-married, Sales, Female,0,0,38, United-States, <=50K
30, Self-emp-inc, Some-college,Married, Exec-managerial, Female,0,0,25, United-States, <=50K
66, Private, HS-grad,Divorced, Priv-house-serv, Female,0,0,50, England, <=50K
59, Private, Bachelors,Never-married, Craft-repair, Male,0,0,50, United-States, <=50K
30,Government, HS-grad,Married, Adm-clerical, Male,0,0,40, United-States, <=50K
50, Private, HS-grad,Married, Farming-fishing, Male,0,0,50, United-States, <=50K
24, Private, HS-grad,Never-married, Other-service, Female,0,0,25, United-States, <=50K
28, Private, Prof-school,Married, Prof-specialty, Male,0,0,99, Philippines, <=50K
44,Government, Masters,Married, Prof-specialty, Female,0,0,40, United-States, >50K
25, Private, Assoc-voc,Never-married, Prof-specialty, Male,0,0,40, United-States, <=50K
45, Private, Masters,Married, Exec-managerial, Male,0,0,50, United-States, >50K
20, Private, HS-grad,Never-married, Transport-moving, Male,0,0,40, United-States, <=50K
67, Private, Assoc-voc,Divorced, Prof-specialty, Female,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Prof-school,Married, Prof-specialty, Male,0,0,45, United-States, >50K
52,Government, HS-grad,Married, Adm-clerical, Male,0,0,40, United-States, <=50K
34, Private, Doctorate,Never-married, Prof-specialty, Male,0,0,50, United-States, >50K
37,Government, Assoc-acdm,Married, Prof-specialty, Male,0,0,45, Canada, >50K
17, Self-emp-inc, 10th,Never-married, Other-service, Male,0,0,4, United-States, <=50K
25, Private, Assoc-voc,Married, Sales, Female,0,0,42, United-States, >50K
35,Government, Bachelors,Divorced, Prof-specialty, Male,0,0,40, Puerto-Rico, <=50K
63, Private, Masters,Divorced, Exec-managerial, Female,0,0,40, United-States, >50K
38,Government, Some-college,Never-married, Adm-clerical, Female,0,0,40, United-States, <=50K
33, Private, Bachelors,Married, Adm-clerical, Male,0,0,60, Iran, >50K
51,Government, Masters,Married, Prof-specialty, Female,0,0,40, United-States, >50K
64,Government, Doctorate,Married, Prof-specialty, Male,0,0,50, Columbia, >50K
50, Self-emp-inc, Some-college,Divorced, Protective-serv, Male,0,0,40, United-States, <=50K
18, Private, 10th,Never-married, Transport-moving, Male,0,0,56, United-States, <=50K
67, Private, Masters,Never-married, Prof-specialty, Male,0,0,99, United-States, <=50K
46, Private, HS-grad,Married, Craft-repair, Male,0,0,40, United-States, <=50K
60, Self-emp-not-inc, Bachelors,Married, Farming-fishing, Male,0,0,50, United-States, <=50K
29, Private, HS-grad,Never-married, Machine-op-inspct, Female,0,0,40, United-States, <=50K
30, Private, Some-college,Never-married, Other-service, Female,0,0,40, United-States, <=50K
56,Government, Doctorate,Married, Prof-specialty, Male,2885,0,40, China, <=50K
29, Private, HS-grad,Married, Handlers-cleaners, Female,0,0,40, Mexico, >50K
37, Private, Bachelors,Never-married, Adm-clerical, Female,0,0,27, United-States, <=50K
55, Private, 1st-4th,Divorced, Priv-house-serv, Female,0,0,30, Cuba, <=50K
24, Private, HS-grad,Never-married, Adm-clerical, Female,0,0,30, United-States, <=50K
21, Private, HS-grad,Never-married, Craft-repair, Male,0,0,35, Mexico, <=50K
46, Self-emp-inc, Bachelors,Married, Sales, Male,0,0,70, United-States, >50K
25, Private, 12th,Married, Machine-op-inspct, Male,0,0,40, Mexico, <=50K
40, Private, HS-grad,Never-married, Craft-repair, Male,0,0,28, United-States, <=50K
23, Private, Some-college,Divorced, Sales, Female,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Some-college,Never-married, Transport-moving, Male,0,0,30, United-States, <=50K
29, Self-emp-not-inc, Some-college,Married, Craft-repair, Male,0,1485,60, United-States, >50K
59, Private, 10th,Divorced, Other-service, Female,0,0,40, Philippines, <=50K
18, Private, Some-college,Never-married, Other-service, Male,0,0,35, ?, <=50K
28, Private, HS-grad,Never-married, Exec-managerial, Male,0,0,32, United-States, <=50K
17, Private, 11th,Never-married, Adm-clerical, Female,0,0,15, United-States, <=50K
53, Private, HS-grad,Married, Machine-op-inspct, Male,0,0,40, United-States, >50K
22, Private, 5th-6th,Never-married, Priv-house-serv, Female,0,0,40, El-Salvador, <=50K
63, Private, HS-grad,Married, Craft-repair, Male,0,0,40, United-States, <=50K
32, Private, Masters,Married, Sales, Female,0,0,45, United-States, >50K
40,Government, HS-grad,Never-married, Adm-clerical, Female,0,0,35, United-States, <=50K
61, Self-emp-not-inc, Prof-school,Married, Prof-specialty, Male,0,0,50, England, >50K
35, Private, HS-grad,Never-married, Craft-repair, Male,0,1408,40, United-States, <=50K
43, Self-emp-not-inc, Bachelors,Married, Exec-managerial, Male,0,0,50, Philippines, <=50K
20, ?, Some-college,Never-married, ?, Female,0,1602,40, Taiwan, <=50K
48, Self-emp-not-inc, Some-college,Divorced, Craft-repair, Male,0,0,40, United-States, <=50K
56,Government, Bachelors,Divorced, Prof-specialty, Female,0,0,40, United-States, <=50K
51,Government, HS-grad,Married, Adm-clerical, Male,0,0,40, United-States, <=50K
34, Private, Some-college,Never-married, Craft-repair, Male,0,0,40, United-States, <=50K
44, Private, Some-college,Married, Sales, Male,0,1902,40, United-States, >50K
61, Private, Masters,Married, Prof-specialty, Male,0,0,40, ?, >50K
37, Private, Some-college,Married, Sales, Male,0,0,44, United-States, >50K
36, Private, Bachelors,Married, Exec-managerial, Male,0,1977,40, United-States, >50K
34, Private, Some-college,Divorced, Machine-op-inspct, Male,0,0,40, United-States, <=50K
23, Private, Some-college,Never-married, Sales, Female,0,0,25, United-States, <=50K
63,Government, Masters,Divorced, Prof-specialty, Male,0,0,40, United-States, >50K
63, ?, HS-grad,Divorced, ?, Female,0,0,11, United-States, <=50K
47,Government, Masters,Married, Exec-managerial, Male,0,1977,41, United-States, >50K
55, Self-emp-inc, HS-grad,Divorced, Sales, Female,0,0,50, United-States, >50K
31,Government, Bachelors,Never-married, Protective-serv, Male,0,0,48, United-States, <=50K
27, Private, Some-college,Divorced, Other-service, Male,0,0,40, United-States, <=50K
58, Private, Bachelors,Divorced, Adm-clerical, Female,14084,0,40, United-States, >50K
28,Government, Some-college,Married, Protective-serv, Male,0,0,48, United-States, <=50K
52, Private, 7th-8th,Divorced, Machine-op-inspct, Female,0,0,64, United-States, <=50K
31,Government, HS-grad,Married, Adm-clerical, Male,0,0,50, United-States, <=50K
53, Private, Some-college,Divorced, Adm-clerical, Female,0,0,38, United-States, <=50K
43, Private, Some-college,Divorced, Tech-support, Female,0,0,50, United-States, <=50K
43,Government, HS-grad,Married, Farming-fishing, Male,0,0,40, United-States, <=50K
50, Self-emp-inc, Masters,Divorced, Exec-managerial, Male,0,0,80, United-States, >50K
68, ?, HS-grad,Married, ?, Male,0,0,35, United-States, <=50K
37, Private, 11th,Married, Other-service, Male,0,0,40, United-States, <=50K
26, Private, HS-grad,Divorced, Machine-op-inspct, Male,0,0,40, United-States, <=50K
22, Private, 11th,Never-married, Sales, Female,0,0,40, United-States, <=50K
22, Private, Some-college,Married, Sales, Male,0,0,55, United-States, <=50K
59, Private, Some-college,Married, Craft-repair, Male,15024,0,50, United-States, >50K
30, Private, Some-college,Married, Machine-op-inspct, Male,0,0,40, United-States, <=50K
24, Private, HS-grad,Divorced, Other-service, Female,0,0,55, United-States, <=50K
30, Private, HS-grad,Married, Craft-repair, Male,0,0,40, United-States, <=50K
50,Government, Bachelors,Divorced, Protective-serv, Male,0,0,40, United-States, >50K
38, Private, 12th,Married, Other-service, Male,3942,0,40, United-States, <=50K
29, Private, HS-grad,Married, Adm-clerical, Male,0,0,40, United-States, <=50K
76, Private, HS-grad,Married, Sales, Male,1424,0,24, United-States, <=50K
21, Private, Assoc-voc,Never-married, Craft-repair, Male,0,0,40, United-States, <=50K
65, Private, Some-college,Divorced, Other-service, Female,0,0,24, United-States, <=50K
43, Private, HS-grad,Married, Exec-managerial, Male,0,0,45, United-States, >50K
29, Private, Bachelors,Married, Prof-specialty, Female,0,0,24, United-States, <=50K
32, Private, Bachelors,Never-married, Sales, Male,0,0,45, United-States, <=50K
37, Private, Assoc-acdm,Married, Exec-managerial, Male,0,0,65, United-States, >50K
64, Private, HS-grad,Married, Exec-managerial, Male,0,0,16, United-States, <=50K
49, Private, Some-college,Married, Craft-repair, Male,0,0,40, United-States, >50K
44, Private, Bachelors,Married, Exec-managerial, Male,0,0,40, United-States, >50K
68, ?, HS-grad,Married, ?, Male,1409,0,15, United-States, <=50K
34, Private, Bachelors,Married, Exec-managerial, Male,7688,0,40, United-States, >50K
35, Private, Some-college,Married, Exec-managerial, Male,0,0,36, United-States, <=50K
53, Private, Some-college,Divorced, Adm-clerical, Female,0,0,43, United-States, <=50K
24, Private, Assoc-voc,Never-married, Sales, Male,0,0,50, South, <=50K
31, Private, Some-college,Divorced, Adm-clerical, Female,0,0,40, United-States, <=50K
25, Private, Some-college,Married, Transport-moving, Male,0,0,38, United-States, <=50K
36, Private, HS-grad,Married, Machine-op-inspct, Male,0,0,45, United-States, <=50K
